mode,class_idx,class_id,class_label,text
prompt,275,672,"Ruby-throated Hummingbird (Female, immature)","A bird with small slender body, downcurved bill, short wings, golden-green back, gray-white underparts, and iridescent red throat."
prompt,276,673,"Black-chinned Hummingbird (Female, immature)","A bird with small slender body, straight bill, green upperparts, dull grayish whitish underparts, black pale throat, and thin iridescent purple dull metallic green plumage."
prompt,277,674,"Anna's Hummingbird (Female, immature)","A bird with tiny among medium-sized stocky body, broad tail, and green plumage."
prompt,278,675,"Costa's Hummingbird (Female, immature)","A bird with small compact body, short tail, short wings, iridescent purple crown, green back, green vest, greenish upperparts, white eyebrow, greenish stripes, and whitish underparts."
prompt,279,676,"Calliope Hummingbird (Female, immature)","A bird with small even short body, short tail, short wings, greenish upperparts, and greenish underparts."
prompt,280,677,"Broad-tailed Hummingbird (Female, immature)","A bird with broad tail, medium-sized slender body, big head, long straight bill, iridescent green upperparts, greenish buffy flank, white chest, white line, white belly, rose-magenta throat, green spots, green cheek, and pale eyering."
prompt,281,678,"Rufous Hummingbird (Female, immature)","A bird with small slender body, straight bill, straight green tail, rufous plumage, bright orange back, bright orange belly, iridescent-red orange throat, green upperparts, rufous-washed flank, rufous patches, and green spots."
prompt,282,679,"Allen's Hummingbird (Female, immature)","A bird with small compact stocky body, long head, coppery orange green plumage, bronze-green upperparts, and small patches."
prompt,283,680,Red-headed Woodpecker (Immature),"A bird with medium-sized large body, rounded bright-red gray-brown head, rounded tail, spike-like bill, white underparts, black back, large white gray-brown patches, black white wings, and black spots."
prompt,284,681,Northern Flicker (Red-shafted),"A bird with large slim body, rounded head, downcurved bill, downcurved tail, brownish red brown richly patterned plumage, white rump, black spots, and black bars."
prompt,285,696,Common Eider (Immature/Eclipse male),"A bird with large heavyset seabird body, white upperparts, black underparts, black cap, pale green nape, green yellow-orange black bill, chocolate brown plumage, white breast, and white back."
prompt,286,697,Long-tailed Duck (Female/juvenile),"A bird with small slender seabird dark brown body, rounded black dark head, small bill, long tail, white plumage, large dark patches, black dark neck, pink bands, and white face."
prompt,287,698,Ruddy Duck (Female/juvenile),"A bird with small compact rich chestnut body, scoop-shaped bright blue dull gray bill, thick neck, blackish cap, dull gray-brown upperparts, dull gray-brown underparts, brownish plumage, and pale cheek."
prompt,288,699,Swainson's Hawk (Immature),"A bird with broad longer-winged white wings, short tail, dark reddish-brown chest, brown gray upperparts, gray brown head, dark individuals also occur body, and vary reddish nearly black plumage."
prompt,289,700,Red-tailed Hawk (Light morph immature),"A bird with large body proportions, broad rounded streaked wings, short wide dark-morph chocolate-brown warm red tail, red-tailed rich brown cinnamon-red upperparts, pale underparts, streaked dark belly, dark bars, streaked shoulder, young brown plumage, and rufous-morph reddish-brown chest."
prompt,290,746,Dark-eyed Junco (Slate-colored),"A bird with medium-sized body, pale bill, pale tail feathers, and contrasting white belly."
prompt,291,747,Yellow-rumped Warbler (Breeding Myrtle),"A bird with large full body, large head, large bill, long narrow tail, smart gray paler brown plumage, white wings, yellow face, yellow side, and yellow bright rump."
prompt,292,748,European Starling (Breeding Adult),"A bird with chunky body, blackbird-sized short tail, long slender purplish-green iridescent yellow beak, black fresh brown plumage, and white spots."
prompt,293,749,Fox Sparrow (Red),"A bird with large round body, large round bill, medium-length tail, rust-brown upperparts, gray head, gray flank, and gray chest."
prompt,294,750,Summer Tanager (Adult Male),"A bird with medium-sized chunky big body, large bright yellow-green head, large thick blunt-tipped bill, bright red patchy yellow plumage, bright yellow-green underparts, bright yellow-green back, and bright yellow-green wings."
prompt,295,751,Orchard Oriole (Adult Male),"A bird with slim body, medium-length tail, rounded black head, straight sharply pointed black bill, black upperparts, rich reddish-chestnut underparts, black throat, reddish-chestnut patches, black wings, and greenish yellow two white wing bars."
prompt,296,752,Purple Martin (Adult male),"A bird with large broad-chested body, hooked bill, short forked tail, long tapered brown-black wings, iridescent dark blue-purple plumage, gray head, gray chest, and gray belly."
prompt,297,753,American Robin (Adult),"A bird with large round body, gray-brown back, warm orange underparts, dark head, yellow bill, long legs, and long tail."
prompt,298,754,Phainopepla (Female/juvenile),"A bird with slender body, long tail, distinct crest, glossy black red eye, large white patches, black red wings, and mousy grayish-brown plumage."
prompt,299,755,Snow Bunting (Breeding adult),"A bird with medium-sized full body, full sharp white bill, black wingtips, black-and-white tail, black brown streaky white back, whitish plumage, dusky head, white underparts, rusty patches, white crown, and white shoulder."
prompt,300,756,Common Yellowthroat (Adult Male),"A bird with small chunky body, rounded head, medium-length rounded tail, bright yellow underparts, sharp black face, olive upperparts, thin whitish line, thin whitish neck, and traces full lack black mask."
prompt,301,757,American Redstart (Adult Male),"A bird with medium-sized body, flat bill, flat bright orange dark-gray tail, black yellow to yellow-orange plumage, bright orange patches, bright orange olive wings, gray head, gray underparts, and olive back."
prompt,302,758,Magnolia Warbler (Breeding male),"A bird with small bill, long narrow tail, black mask, black streaking, gray black upperparts, wide white wings, gray black patches, yellow throat, yellow belly, gray head, white eyering, faint gray bands, white neck, narrow white wingbars, and white black tip."
prompt,303,759,Bay-breasted Warbler (Breeding male),"A bird with small fine pointed bill, long wings, long tail, grayish yellow-green upperparts, reddish-brown crown, reddish-brown breast, reddish-brown brown flank, black face, creamy buff whitish underparts, creamy buff rear, creamy buff cheek, and two strong white wingbars."
prompt,304,760,Chestnut-sided Warbler (Breeding male),"A bird with slim body, long tail, crisp gray plumage, white yellow crown, black face, rich chestnut flank, bright lime-green upperparts, white eyering, two wingbars, and pale gray-and-white underparts."
prompt,305,761,Blackpoll Warbler (Breeding male),"A bird with small short tail, small thin bill, black-and-white black cap, white cheek, white black stripes, two white wingbars, orange-yellow legs, greenish-yellow upperparts, and white underparts."
prompt,306,762,Black-throated Blue Warbler (Adult Male),"A bird with pointed bill, large plump body, blue upperparts, white underparts, black throat, black face, black side, plain grayish olive plumage, and small white square wings."
prompt,307,763,Lark Bunting (Breeding male),"A bird with compact body, unmistakable black plumage, white wings, brownish upperparts, brownish underparts, white upperwing brownish tail feathers, and brownish coverts."
prompt,308,764,White-throated Sparrow (White-striped),"A bird with large full body, prominent bright white bill, rounded gray black-and-white-striped head, long legs, long narrow tail, brown upperparts, gray underparts, bright white throat, and bright white eye."
prompt,309,765,Harris's Sparrow (Adult),"A bird with large chunky small body, big barrel-shaped chest, round head, long tail, long pink bill, streaky brown black plumage, black bib, gray cheek, gray nape, white belly, and white back."
prompt,310,766,White-crowned Sparrow (Adult),"A bird with large small pale pink yellow bill, long tail, and white stripes."
prompt,311,767,Golden-crowned Sparrow (Adult),"A bird with large long tail, small black head, seed-eating bill, golden-crowned streaked brown upperparts, smooth gray-brown underparts, black yellow crown, and bright-yellow forehead."
prompt,312,768,Dark-eyed Junco (Oregon),"A bird with medium-sized body, pale bill, pale tail feathers, dark hood, warm brown back, rufous buffy side, and white belly."
prompt,313,769,Chipping Sparrow (Breeding),"A bird with slender body, long tail, medium-sized bill, pale face, black line, pale eye, bright rusty crown, streaked upperparts, and black cap."
prompt,314,770,Scarlet Tanager (Breeding Male),"A bird with medium-sized broad body, stocky proportions, thick rounded bill, brilliant red plumage, black olive wings, and black olive tail."
prompt,315,771,Western Tanager (Breeding Male),"A bird with stocky yellow-green body, short thick-based bill, medium-length tail, yellow black wings, orange-red head, two bold wingbars, yellow upperpart marking, white lower underparts, and red plumage."
prompt,316,772,Northern Cardinal (Adult Male),"A bird with large body, long tail, short thick reddish red-orange bill, prominent crest, brilliant red pale brown plumage, and black face."
prompt,317,773,Rose-breasted Grosbeak (Adult Male),"A bird with stocky medium-sized body, large triangular bill, broad-chested short neck, medium-length squared white tail, black throat, brown heavily streaked flash yellowish plumage, bold whitish stripes, and white patches."
prompt,318,774,Black-headed Grosbeak (Adult Male),"A bird with hefty chunky body, large grayish bill, large black head, short thick neck, short tail, black-and-white wings, brown upperparts, warm orange buff breast, and orange buff side."
prompt,319,775,Blue Grosbeak (Adult Male),"A bird with stocky body, large triangular bill, rich blue tend plumage, chestnut two dark brown wingbars, chestnut beak, chestnut upperparts, and grayish-buffy lower underparts."
prompt,320,776,Lazuli Bunting (Adult Male),"A bird with small stocky body, cone-shaped bill, blue warm grayish-brown upperparts, pumpkin-colored pale cinnamon tan breast, white belly, white shoulder, warm grayish-brown wings, warm grayish-brown tail, two buffy wingbars, and tan plumage."
prompt,321,777,Indigo Bunting (Adult Male),"A bird with small stocky body, short blue tail, short silver-gray bill, indigo blue brown patchy plumage, whitish throat, blue wings, and blue rump."
prompt,322,778,Painted Bunting (Adult Male),"A bird with medium-sized body, thick seed-eating bill, stunningly colored bright yellow-green plumage, blue head, red underparts, green back, and pale eyering."
prompt,323,779,Bobolink (Breeding male),"A bird with flat head, short neck, short tail, black plumage, white warm buffy brown dark back, white rump, rich buffy nape, dark brown flank, and bold brown stripes."
prompt,324,780,Red-winged Blackbird (Male),"A bird with stocky broad-shouldered body, medium-length tail, even glossy black crisply streaked dark brownish plumage, red yellow shoulder, and whitish eyebrow."
prompt,325,781,Yellow-headed Blackbird (Adult Male),"A bird with large black body, large yellow head, large bill, yellow chest, prominent white patches, black wings, and brown plumage."
prompt,326,782,Brewer's Blackbird (Female/Juvenile),"A bird with long legs, long tail, full yellow body, round yellow head, long thick-based beak, glossy black plainer brown plumage, and yellow dark eye."
prompt,327,783,Brown-headed Cowbird (Male),A bird with glossy black rich brown head and dark eye.
prompt,328,784,Hooded Oriole (Adult male),"A bird with large body, long rounded black tail, long rounded neck, brilliant black plumage, black throat, black wings, yellow-orange rump, yellow-orange belly, black chest, and white thin wingbars."
prompt,329,785,Bullock's Oriole (Adult male),"A bird with medium-sized body, medium-long tail, thick-based sharply pointed bill, bright orange black grayish back, large white white-edged wings, orange black patches, black line, black throat, yellowish-orange head, and grayish coverts."
prompt,330,786,Baltimore Oriole (Adult male),"A bird with slender body, long thick-based pointed bill, flame-orange black solid-black grayish head, one white two bold wing bars, black wings, yellow-orange breast, and grayish back."
prompt,331,787,Pine Grosbeak (Adult Male),"A bird with large plump body, heavy-chested round reddish orange yellow pink head, reddish pink gray plumage, orange yellow reddish pink rump, dark gray wings, white wingbars, and reddish pink belly."
prompt,332,788,Purple Finch (Adult Male),"A bird with purple large chunky no red plumage, pink-red head, brown back, white belly, streaked underparts, dark line, streaked side, and streaked throat."
prompt,333,789,Cassin's Finch (Adult Male),"A bird with small body, short-medium straight-sided tail, heavy bill, rosy pink brown white crisp plumage, red crown, streaked undertail, and thin white eyering."
prompt,334,790,House Finch (Adult Male),"A bird with small body, large beak, flat head, red face, red breast, streaky brown back, streaky brown belly, and streaky brown tail."
prompt,335,791,Red Crossbill (Adult Male),"A bird with stocky medium-sized body, brick red plumage, yellowish brownish underparts, and brownish olive brown upperparts."
prompt,336,792,White-winged Crossbill (Adult Male),"A bird with compact medium-sized body, forked rose-pink black tail, forked bill, rose-pink black wings, two white whitish wingbars, and brownish streaked underparts."
prompt,337,793,Lesser Goldfinch (Adult Male),"A bird with tiny body, stub-billed long pointed glossy black wings, long pointed black tail, bright yellow dull underparts, glossy black cap, white patches, glossy black olive back, large white plumage, and two whitish wingbars."
prompt,338,794,American Goldfinch (Breeding Male),"A bird with small head, long black blackish wings, long black tail, bright yellow plumage black forehead, white markings, white patches, black olive upperparts, duller yellow beneath unstreaked brown plumage, and two pale wingbars."
prompt,339,795,Evening Grosbeak (Adult Male),"A bird with large heavyset body, thick white black neck, full chest, short tail, yellow black prominent white patches, dark head, bright-yellow stripes, dark eye, gray plumage, white black wings, and white black flank."
prompt,340,796,House Sparrow (Male),"A bird with fuller chest, rounded gray head, rounded tail, rounded bill, brightly colored plain buffy-brown buff black brown plumage, white cheek, black bib, rufous neck, and gray-brown underparts."
prompt,341,797,Vermilion Flycatcher (Adult male),"A bird with small stocky body, upright posture, slender brown tail, broad straight bill, brown back, and brown wings."
prompt,342,798,Yellow-rumped Warbler (Winter/juvenile Myrtle),"A bird with large full body, large head, large bill, long narrow tail, smart gray paler brown plumage, white wings, yellow face, yellow side, and yellow bright rump."
prompt,343,799,Northwestern Crow,"A bird with large long legs, straight bill, and short tail."
prompt,344,800,Fish Crow,"A bird with hefty body, well-proportioned heavy bill, well-proportioned heavy legs, broad wings, square tail, and black glossy plumage."
prompt,345,801,Chihuahuan Raven,"A bird with large body, straight bill, and sleek black plumage."
prompt,346,802,Common Raven,"A bird with thick neck, shaggy throat, shaggy beak, slender body, and black plumage."
prompt,347,803,Horned Lark,"A bird with small long body, short thin bill, short neck, short back, short rusty brown head, sandy rusty brown upperparts, black chest, rusty brown bands, curving black mask, and rusty brown stripes."
prompt,348,804,Tree Swallow,"A bird with streamlined small body, long pointed wings, long pointed tail, flat body profile, blue-green brown upperparts, white underparts, blackish flight feathers, thin black eye, and gray-brown breast."
prompt,349,805,Violet-green Swallow,"A bird with small sleek body, long pointed wings, forked tail, violet-green dark upperparts, crisp white underparts, greenish-bronze grayish-brown back, and white belly."
prompt,350,806,Northern Rough-winged Swallow,"A bird with small long body, small head, small bill, pointed wings, square tail, brown upperparts, brown throat, brown chest, and cinnamon wingbars."
prompt,351,807,Bank Swallow,"A bird with small chunky body, large head, short pointed wings, forked tail, warm brown white underparts, thick brown bands, brown white chest, and white chin."
prompt,352,808,Cliff Swallow,"A bird with compact rounded body, broad-based wings, small head, medium-length squared tail, brownish plumage, dark whitish throat, white underparts, dark-blue back, pale pumpkin-colored rump, brick-red face, and bright buff-white forehead."
prompt,353,809,Cave Swallow,"A bird with long pointed wings, square-tipped tail, dark upperparts, pale underparts, chestnut rump, chestnut forehead, chestnut cheek, and pale chestnut throat."
prompt,354,810,Barn Swallow,"A bird with blue back, blue wings, blue tail, rufous tawny underparts, blue crown, blue face, cinnamon-colored forehead, blue throat, white spots, and boldly colored plumage."
prompt,355,811,Carolina Chickadee,"A bird with tiny narrow body, short neck, large head, black cap, and white cheek."
prompt,356,812,Black-capped Chickadee,"A bird with tiny short neck, large head, narrow tail, short bill, bib black, white underparts, buffy side, and black small eye."
prompt,357,813,Mountain Chickadee,"A bird with tiny full body, large white head, small bill, long narrow tail, rounded wings, strikingly black gray elsewhere plumage, and white stripes."
prompt,358,814,Chestnut-backed Chickadee,"A bird with tiny body, large white head, small bill, narrow tail, short rounded wings, boldly black plumage, and white back."
prompt,359,815,Boreal Chickadee,"A bird with slim body, long tail, grayish-brown rich brown cap, small black bib, small white cheek, whitish underparts, and buff side."
prompt,360,816,Bridled Titmouse,"A bird with moderately long tail, rounded wings, black line, black eye, black cheek, black patches, black nape, and black throat."
prompt,361,817,Oak Titmouse,"A bird with small body, short crest, medium-long tail, and plain gray-brown plumage."
prompt,362,818,Juniper Titmouse,"A bird with small long round body, short neck, medium-long tail, short crest, large head, short bill, gray plumage, gray belly, and dark eye."
prompt,363,819,Tufted Titmouse,"A bird with pointed crest, pointed bill, silvery gray upperparts, white underparts, white flank, and black patches."
prompt,364,820,Black-crested Titmouse,"A bird with medium-sized body, long tail, short bill, short black crest, medium gray upperparts, pale underparts, grayish flank, black side, and black forehead."
prompt,365,821,Verdin,"A bird with tiny chickadee-like slight body, moderately long tail, small grayish yellow head, tiny pointed bill, and small chestnut patches."
prompt,366,822,Bushtit,"A bird with tiny plump body, large head, long tail, long bill, plain brown gray plumage, and contrasting blackish face."
prompt,367,823,Red-breasted Nuthatch,"A bird with small compact red-breasted short body, pointed bill, red-breasted short tail, red-breasted short neck, short wings, black cap, black white stripes, and black eye."
prompt,368,824,White-breasted Nuthatch,"A bird with small body, large head, large black gray neck, long narrow bill, white-breasted gray-blue back, white black gray face, white underparts, and black gray cap."
prompt,369,825,Pygmy Nuthatch,"A bird with tiny large body, rounded head, rounded neck, straight sharp bill, broad tail, bluish-gray upperparts, brown crown, pale nape, brown spots, underside creamy buff, and blackish line."
prompt,370,826,Brown-headed Nuthatch,"A bird with tiny compact body, short white tail, short legs, short neck, chisel-like bill, white underparts, gray upperparts, brown head, and white small spots."
prompt,371,827,Brown Creeper,"A bird with tiny yet lanky slim slender brown blend easily bark body, long spine-tipped tail, decurved bill, streaked brown buff upperparts, white underparts, brownish head, buffy stripes, and brownish eye."
prompt,372,828,Cactus Wren,"A bird with large chunky body, long heavy bill, long rounded tail, short rounded wings, speckled brown dark speckles plumage, bright white eyebrow, pale cinnamon side, white chest, heavy white streaks, and brown eye."
prompt,373,829,Canyon Wren,"A bird with curved bill, long tail, short legs, rounded body, white throat, and black plumage."
prompt,374,830,Carolina Wren,"A bird with small chunky round long body, long tail, reddish-brown upperparts, warm buffy-orange underparts, long white eyebrow, warm buffy-orange stripes, dark bill, white chin, and white throat."
prompt,375,831,Bewick's Wren,"A bird with medium-sized slender body, long tail, long bill, subdued brown plumage, gray long brow-like white stripes, black bill tip, and white spots."
prompt,376,832,House Wren,"A bird with small compact short body, flat head, curved beak, short wings, short tail, short upperparts, short line, subdued brown plumage, and pale eyebrow."
prompt,377,833,Pacific Wren,"A bird with small size, short tail, short wings, thin bill, and brown plumage."
prompt,378,834,Winter Wren,"A bird with plump round ball body, brown plumage, pale tan eyebrow, plain brown cap, and barred belly."
prompt,379,835,Marsh Wren,"A bird with small plump round body, short tail, thin bill, short wings, whitish underparts, rusty brown upperparts, rusty brown back, and white eyebrow."
prompt,380,836,Blue-gray Gnatcatcher,"A bird with tiny slim body, long legs, long black tail, thin straight bill, pale blue-gray grayish whitish underparts, white edges, and white eyering."
prompt,381,837,Black-tailed Gnatcatcher,"A bird with tiny slim small body, thin straight bill, long black tail, gray plumage, fine white eyering, white flashes underside, gray upperparts, gray underparts, and black cap."
prompt,382,838,American Dipper,"A bird with medium-sized round chunky body, long legs, rounded brownish head, short neck, short yellowish bill, short tail, dark gray plumage, faintly barred underparts, and distinct white eyelids."
prompt,383,839,Golden-crowned Kinglet,"A bird with tiny rounded body, short wings, short tail, large head, large bill, pale olive upperparts, gray underparts, gray face, bright yellow-orange crown, gray patches, thin white wingbar, and black flight feathers."
prompt,384,840,Ruby-crowned Kinglet,"A bird with tiny body, large head, large neck, thin tail, small thin straight bill, olive-green prominent white eyering, white wingbar, and blackish bars."
prompt,385,841,Wrentit,"A bird with small large body, round head, short rounded wings, long legs, long tail, curved bill, plain brownish-gray paler plumage, and pale eye."
prompt,386,842,Eastern Bluebird,"A bird with small body big rounded head, large eye, plump body, straight bill, deep blue grayish upperparts, rusty brick-red throat, rusty brick-red orange-brown breast, bluish wings, and bluish tail."
prompt,387,843,Western Bluebird,"A bird with small stocky body, thin straight bill, short tail, blue upperparts, blue breast, and blue back."
prompt,388,844,Mountain Bluebird,"A bird with small lanky body, round head, straight thin bill, long pale blue wings, long pale blue tail, white undertail, gray-brown plumage, and orange-brown chest."
prompt,389,845,Townsend's Solitaire,"A bird with medium-sized short body, long tail, short bill, small rounded head, upright posture, slender appearance, gray prominent white eyering, buffy wings, buffy tail feathers, and dark gray buff white plumage."
prompt,390,846,Veery,"A bird with medium-sized thrushes-smaller, plump body, round head, straight narrow bill, long wings, long legs, bright cinnamon-brown upperparts, bright cinnamon-brown chest, and pale underparts."
prompt,391,847,Swainson's Thrush,"A bird with round head, short straight bill, long wings, medium-length tail, long back, medium-brown pale underparts, spotted chest, large buffy eyering, and brown upperparts."
prompt,392,848,Hermit Thrush,"A bird with hermit chunky shape, slender body, straight bill, rich brown head, rich brown back, distinctly warm plumage, reddish tail, distinct spots, and thin pale eyering."
prompt,393,849,Wood Thrush,"A bird with pot-bellied body, short tail, straight bill, big head, warm reddish-brown upperparts, white bold black spots, warm reddish-brown underparts, and white eyering."
prompt,394,850,Varied Thrush,"A bird with stocky body, large rounded head, straight bill, long legs, short tail, dark blue-gray back, rich burnt-orange underparts, orange line, dark blue-gray eye, two orange bars, orange edging, two orange flight feathers, and paler gray-brown plumage."
prompt,395,851,Gray Catbird,"A bird with medium-sized slender body, long rounded black blackish tail, narrow straight bill, broad rounded wings, slaty gray plumage, small black cap, rich rufous-brown patches, and blackish undertail."
prompt,396,852,Northern Mockingbird,"A bird with medium-sized bit slender body, small head, long thin bill, long legs, gray-brown plumage, two white wingbars, and white patches."
prompt,397,853,Brown Thrasher,"A bird with large slender body, long proportions-the legs, long proportions-the bill, foxy brown plumage, whitish underparts, white wingbars, and bright-yellow eye."
prompt,398,854,Curve-billed Thrasher,"A bird with lanky body, long curved thick bill, long tail, thick legs, grayish-brown upperparts, off-white underparts, and indistinct gray-brown speckling."
prompt,399,855,California Thrasher,"A bird with large lanky body, long tail, long legs, wide wings, brown grayish-brown plumage, pale throat, buffy rusty patches, and pale undertail."
prompt,400,856,European Starling (Nonbreeding Adult),"A bird with chunky body, blackbird-sized short tail, long slender purplish-green iridescent yellow beak, black fresh brown plumage, and white spots."
prompt,401,857,American Pipit,"A bird with small slim body, short thin bill, medium-length tail, brownish grayish upperparts, pale underparts, pale breast, and pale side."
prompt,402,858,Bohemian Waxwing,"A bird with full-bellied thick-necked shaggy crest, grayish-brown plumage, streaked belly, and red-tipped secondaries."
prompt,403,859,Cedar Waxwing,"A bird with medium-sized body, large pale brown head, short neck, short wide bill, pale brown chest, gray wings, and bright yellow tip."
prompt,404,860,Ovenbird,"A bird with chunky body, round head, thick bill, thick tail, olive-green upperparts, spotted underparts, bold black plumage, orange crown, spotted stripes, white eyering, and pink legs."
prompt,405,861,Louisiana Waterthrush,"A bird with large plump body, short tail, long legs, brownish upperparts, prominent white eyebrow, pale underparts, and dark streaks."
prompt,406,862,Northern Waterthrush,"A bird with large trim body, short fine bill, short tail, long legs, brownish upperparts, prominent pale eyebrow, pale yellowish buff underparts, dark streaks, and pink plumage."
prompt,407,863,Blue-winged Warbler,"A bird with pointed heavy black bill, bright yellow underparts, yellow-green upperparts, yellow-green wingbars, blue-gray wings, black eyeline plumage, and white undertail."
prompt,408,864,Black-and-white Warbler,"A bird with medium-sized body, downcurved bill, short neck, boldly striped black white plumage, black wings, white wing bars, obvious black streaking, buff flank, and large black spots."
prompt,409,865,Prothonotary Warbler,"A bird with large heavy body, big head, large heavy bill, bright golden yellow blue-gray wings, yellow blue-gray tail, yellow-olive back, black eye, solid yellow face, white undertail, and paler yellow plumage."
prompt,410,866,Tennessee Warbler,"A bird with small stocky body, short tail, thin sharply pointed bill, gray head, white line, gray eye, contrasting green back, contrasting green wingbars, greenish plumage, and white undertail."
prompt,411,867,Orange-crowned Warbler,"A bird with small body, sharply pointed bill, short wings, short square tail, thin white yellow stripes, blackish line, white yellow eye, pale partial eyering, and orange crown."
prompt,412,868,Nashville Warbler,"A bird with small compact plump body, round gray head, plump tail, straight pointed bill, yellow plumage, green back, white eyering, yellow breast, yellow undertail, yellow coverts, and yellow underparts."
prompt,413,869,MacGillivray's Warbler,"A bird with compact small full body, thick neck, rich golden-olive olive brown upperparts, bright yellow underparts, bright yellow chest, blackish lores, whitish eye, grayish brownish version hood, and pale throat."
prompt,414,870,Mourning Warbler,"A bird with small sturdy full body, thick neck, moderately long tail, strong legs, olive brownish upperparts, yellow underparts, gray hood, black chest, yellow patches, yellow throat, and thin white eye."
prompt,415,871,Hooded Warbler,"A bird with sharp bill, heavy body, olive-green upperparts, bright yellow underparts, black hood, bright yellow throat, yellow forehead, yellow cheek, large black eye, and large black tail feathers."
prompt,416,872,Cape May Warbler,"A bird with short tail, slender body, decurved bill, rich yellowish olive upperparts, rufous cheek, rufous stripes, rufous breast, large white patches, vivid yellow plumage, and yellowish green rump."
prompt,417,873,Northern Parula,"A bird with small wood-warblers short tail, wood-warblers short bill, bluish gray plumage, yellow-green patches, white wingbars, chestnut bands, bright yellow throat, bright yellow chest, and white eye."
prompt,418,874,Blackburnian Warbler,"A bird with medium-sized thin pointed body, short thin pointed bill, medium-length tail, orange face, and orange throat."
prompt,419,875,Yellow Warbler,"A bird with yellow small uniformly plumage, medium-length tail, rounded head, straight thin bill, yellow patches, and large black eye."
prompt,420,876,Palm Warbler,"A bird with fuller belly, upright posture, dull brownish-olive upperparts, yellow undertail, yellow throat, paler yellow undertails, and dull brown crown."
prompt,421,877,Pine Warbler,"A bird with hefty body, long tail, long bill, yellowish olive back, whitish belly, two prominent white wingbars, gray wings, pale eyering, and pale stripes."
prompt,422,878,Yellow-throated Warbler,"A bird with pointed heavy bill, heavy body, yellow throat, yellow side, white eyebrow, gray back, white wingbars, white belly, and white tail."
prompt,423,879,Prairie Warbler,"A bird with small thin straight bill, slender body, long tail, long legs, bright yellow underparts, bright yellow flank, black eyeline plumage, yellow face, chestnut patches, dark spots, chestnut side, and chestnut neck."
prompt,424,880,Black-throated Gray Warbler,"A bird with compact body, small round also sharp black bill, big head, black plumage, gray-and-white yellow spots, white yellow eye, patchy black throat, and all-white belly."
prompt,425,881,Townsend's Warbler,"A bird with small slender body, black head, black throat, gleaming golden face, black cheek, gleaming golden patches, gray wings, white wingbars, olive-green back, yellow breast, and bold black flank."
prompt,426,882,Hermit Warbler,"A bird with small classic body proportions, moderately long tail, slender body, straight bill, golden-yellow head, black throat, dark gray back, two white wingbars, and blackish streaking."
prompt,427,883,Black-throated Green Warbler,"A bird with medium-sized plump body, large head, thick straight bill, thick straight tail, olive-green white underparts, yellow bright face, black front, black throat, bright yellow flank, and two bright white wingbars."
prompt,428,884,Canada Warbler,"A bird with sharp bill, fuller chest, blue-gray upperparts, bright yellow underparts, and whitish eyering."
prompt,429,885,Wilson's Warbler,"A bird with long thin tail, small thin bill, large headed size, bright yellow underparts, yellowish olive upperparts, black eye, yellow cheek, black cap, olive crown, and yellow eyebrow."
prompt,430,886,Yellow-breasted Chat,"A bird with small body, long tail, large head, heavy bill, olive-green upperparts, bright yellow breast, bold face, and white eyering."
prompt,431,887,Green-tailed Towhee,"A bird with small chunky stocky body, big head, stocky grayish olive-yellow tail, grayish olive-yellow wings, grayish olive-yellow back, bright rufous crown, white throat, and white stripes."
prompt,432,888,Spotted Towhee,"A bird with large thick pointed bill, short neck, chunky body, long rounded tail, and jet-black upperparts."
prompt,433,889,Eastern Towhee,"A bird with seed-cracking bill, chunky body, long rounded tail, bold sooty black upperparts, sooty black breast, warm rufous side, white belly, and rich brown plumage."
prompt,434,890,Rufous-crowned Sparrow,"A bird with large body, rounded head, long tail, thick pointed bill, grayish streaky back, bright reddish-brown crown, white eyering, white malar, and white stripes."
prompt,435,891,Canyon Towhee,"A bird with long tail, chunky body, short rounded wings, thick legs, warm rusty undertail, buffy throat, and reddish crown."
prompt,436,892,California Towhee,"A bird with large body, rounded short wings, long tail, rusty patches, and rusty bill."
prompt,437,893,Abert's Towhee,"A bird with long tail, grayish-brown upperparts, brown underparts, rusty undertail, brown coverts, and pale grayish bill."
prompt,438,894,American Tree Sparrow,"A bird with small rounded gray head, small bill, long thin tail, rusty cap, streaked brown back, smooth gray-buff breast, and reddish-brown gray plumage."
prompt,439,895,Clay-colored Sparrow,"A bird with small bill, slender body, slender tail, small slender shape, pale plumage, tan gray contrasting face, pale gray collar, pale stripes, and pale cheek."
prompt,440,896,Brewer's Sparrow,"A bird with slim body, short rounded wings, short rounded bill, dusky gray-brown grayish underparts, thin white eyering, and faint gray stripes."
prompt,441,897,Field Sparrow,"A bird with small slender body, rounded head, long tail, warm-colored distinct white eyering, pink bill, pale grayish underparts, bright rufous crown, wide rufous line, bright rufous eye, whitish throat, black streaks, and two weak wingbars."
prompt,442,898,Vesper Sparrow,"A bird with large chunky body, chunky bill, chunky tail, brown plumage, thin white eyering, thin white tail feathers, pale cheek, and thin white chestnut patches."
prompt,443,899,Lark Sparrow,"A bird with large long tail, rounded body, chestnut white stripes, chestnut white side, chestnut white throat, chestnut white cheek, and chestnut black spots."
prompt,444,900,Savannah Sparrow,"A bird with medium-sized small plump body, small plump crown, small plump head, thick-based seed-eating bill, brown upperparts, white underparts, black streaks, and small yellow patches."
prompt,445,901,Fox Sparrow (Sooty),"A bird with large round body, large round bill, medium-length tail, rust-brown upperparts, gray head, gray flank, and gray chest."
